trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,epsTrailingTwelveMonths,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,postMarketTime,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,shortName,longName,dividendDate,regularMarketChangePercent,regularMarketPrice,ipoExpectedDate,sharesOutstanding,marketCap,financialCurrency,bookValue,priceToBook,forwardPE,epsForward,address1,address2,address3,morningStarOverallRating,morningStarRiskRating,annualReportExpenseRatio,lastDividendValue,lastCapGain,annualHoldingsTurnover,dividendRate,city,state,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,exDividendDate,payoutRatio,beta,priceToSalesTrailing12Months,enterpriseValue,profitMargins,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendDate,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,grossProfits,grossMargins,ebitdaMargins,operatingMargins,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,displayName
,EWI,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The underlying index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Italy. The fund is non-diversified.,[],[],86400.0,2.0,52.56,51.77,51.55,51.95,52.56,51.77,51.55,51.95,13.183147,399094.0,399094.0,435810.0,479590.0,479590.0,49.17,54.42,800.0,100.0,0.026500002,725942912.0,35.2,54.53,73.1,17.84,51.7622,47.1468,0.65,0.012366818,51.14662,USD,False,Miscellaneous Region,47.24096,1.24,iShares,826588800.0,Exchange Traded Fund,0.36175048,0.1941076,ETF,EWI,en-US,US,ETF,Delayed Quote,True,HIGH,True,827159400000.0,2.65,8.10897,8.10897,725942910.0,3.9300175,NYSEArca,435810.0,16.61,0.471875,35.2 - 54.53,-2.7199974,-0.049880754,44.713654,0.7334438,52.19,0.37999725,-0.75,51.55 - 51.95,0.04780197,0.0009234919,4.6632004,0.0989081,0.5,15.0,0.0,False,[],1763507900.0,1763499600.0,PCX,finmb_6457118,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Inc iShares MSCI Italy ,iShares MSCI Italy ETF,,-1.42694,51.81,,8550000.0,442975520.0,USD,32.893,1.5751071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWP,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Spain. The fund is non-diversified.,[],[],86400.0,2.0,50.78,49.99,49.7701,50.1545,50.78,49.99,49.7701,50.1545,13.515779,1413286.0,1413286.0,522048.0,758020.0,758020.0,50.0,50.0,900.0,300.0,0.026300002,1412057984.0,30.54,52.79,71.85,13.375,49.609,43.56365,0.693,0.013647106,49.80568,USD,False,Miscellaneous Region,60.9724,1.12,iShares,826588800.0,Exchange Traded Fund,0.38678983,0.2080969,ETF,EWP,en-US,US,ETF,Delayed Quote,True,HIGH,True,827159400000.0,2.63,12.30859,12.30859,1412057980.0,3.69864,NYSEArca,522048.0,19.45,0.63686967,30.54 - 52.79,-2.7999992,-0.053040333,54.675602,0.0,49.99,0.0,-0.789997,49.7701 - 50.1545,0.38100052,0.0076800683,6.4263535,0.14751641,0.5,15.0,0.0,False,[],1763507899.0,1763499600.0,PCX,finmb_6456912,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Inc iShares MSCI Spain ,iShares MSCI Spain ETF,,-1.55572,49.99,,37350000.0,1867126528.0,USD,27.277,1.8326796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWT,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Taiwan. The fund is non-diversified.,[],[],86400.0,2.0,63.16,62.49,62.18,62.99,63.16,62.49,62.18,62.99,18.24875,5756532.0,5756532.0,3201364.0,3562420.0,3562420.0,60.17,62.67,4700.0,6800.0,0.019,6578223616.0,39.44,67.58,68.4,12.84,64.588,56.4442,0.973,0.01540532,66.01318,USD,False,China Region,21.80931,1.08,iShares,961459200.0,Exchange Traded Fund,0.29582632,0.1560896,ETF,EWT,en-US,US,ETF,Delayed Quote,True,HIGH,True,961767000000.0,1.9,10.94558,10.94558,6578223600.0,3.4342077,NYSEArca,3201364.0,23.23,0.58899593,39.44 - 67.58,-4.9100037,-0.07265469,16.509867,1.164837,63.4,0.73000336,-0.490002,62.18 - 62.99,-1.9179993,-0.02969591,6.2257996,0.11030008,0.59,15.0,0.0,False,[],1763505871.0,1763499600.0,PCX,finmb_6456843,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Inc iShares MSCI Taiwan,iShares MSCI Taiwan ETF,,-0.77581,62.67,,85000000.0,5326949888.0,USD,58.275,1.0754182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWT,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Taiwan. The fund is non-diversified.,[],[],86400.0,2.0,63.16,62.49,62.18,62.99,63.16,62.49,62.18,62.99,18.24875,5756532.0,5756532.0,3201364.0,3562420.0,3562420.0,60.17,62.67,4700.0,6800.0,0.019,6578223616.0,39.44,67.58,68.4,12.84,64.588,56.4442,0.973,0.01540532,66.01318,USD,False,China Region,21.80931,1.08,iShares,961459200.0,Exchange Traded Fund,0.29582632,0.1560896,ETF,EWT,en-US,US,ETF,Delayed Quote,True,HIGH,True,961767000000.0,1.9,10.94558,10.94558,6578223600.0,3.4342077,NYSEArca,3201364.0,23.23,0.58899593,39.44 - 67.58,-4.9100037,-0.07265469,16.509867,1.164837,63.4,0.73000336,-0.490002,62.18 - 62.99,-1.9179993,-0.02969591,6.2257996,0.11030008,0.59,15.0,0.0,False,[],1763505871.0,1763499600.0,PCX,finmb_6456843,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Inc iShares MSCI Taiwan,iShares MSCI Taiwan ETF,,-0.77581,62.67,,85000000.0,5326949888.0,USD,58.275,1.0754182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWT,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Taiwan. The fund is non-diversified.,[],[],86400.0,2.0,63.16,62.49,62.18,62.99,63.16,62.49,62.18,62.99,18.24875,5756532.0,5756532.0,3201364.0,3562420.0,3562420.0,60.17,62.67,4700.0,6800.0,0.019,6578223616.0,39.44,67.58,68.4,12.84,64.588,56.4442,0.973,0.01540532,66.01318,USD,False,China Region,21.80931,1.08,iShares,961459200.0,Exchange Traded Fund,0.29582632,0.1560896,ETF,EWT,en-US,US,ETF,Delayed Quote,True,HIGH,True,961767000000.0,1.9,10.94558,10.94558,6578223600.0,3.4342077,NYSEArca,3201364.0,23.23,0.58899593,39.44 - 67.58,-4.9100037,-0.07265469,16.509867,1.164837,63.4,0.73000336,-0.490002,62.18 - 62.99,-1.9179993,-0.02969591,6.2257996,0.11030008,0.59,15.0,0.0,False,[],1763505871.0,1763499600.0,PCX,finmb_6456843,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Inc iShares MSCI Taiwan,iShares MSCI Taiwan ETF,,-0.77581,62.67,,85000000.0,5326949888.0,USD,58.275,1.0754182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWT*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWTUSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWTUSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWTUSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWX,,"The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in depositary receipts based on securities comprising the index. The index is a float-adjusted market capitalization weighted index designed to represent the small capitalization segment of emerging countries included in the S&P Global BMI.",[],[],86400.0,2.0,66.4497,66.0,65.7885,66.199,66.4497,66.0,65.7885,66.199,16.075953,29322.0,29322.0,52787.0,195340.0,195340.0,62.55,69.61,500.0,500.0,0.028099999,726629696.0,49.47,68.65,68.65,18.94,67.2522,61.8924,0.0,0.0,67.06504,USD,False,Diversified Emerging Mkts,15.45955,0.68,SPDR State Street Investment Management,1210550400.0,Exchange Traded Fund,0.169083,0.109067805,ETF,EWX,en-US,US,ETF,Delayed Quote,True,HIGH,True,1211463000000.0,2.81,8.30488,8.30488,726629700.0,4.108727,NYSEArca,52787.0,16.581696,0.3351869,49.47 - 68.65,-2.5983047,-0.037848577,10.657787,0.0,66.0517,0.0,-0.398003,65.7885 - 66.199,-1.2005005,-0.017850725,4.159298,0.067202084,0.65,15.0,0.0,False,[],1763505860.0,1763498361.0,PCX,finmb_44919330,America/New_York,EST,-18000000.0,us_market,False,POST,SPDR S&P Emerging Markets Small,SPDR S&P Emerging Markets Small Cap ETF,,-0.598953,66.0517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EWY,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Korea. The fund is non-diversified.,[],[],86400.0,2.0,93.02,91.33,90.74,92.215,93.02,91.33,90.74,92.215,13.605968,11651562.0,11651562.0,5408450.0,9161440.0,9161440.0,91.0,91.2,800.0,3900.0,0.0162,5609846272.0,48.49,100.79,100.79,10.32,86.79,68.9659,0.63,0.006772737,90.23804,USD,False,Miscellaneous Region,57.14606,1.57,iShares,957830400.0,Exchange Traded Fund,0.24751529,0.08034021,ETF,EWY,en-US,US,ETF,Delayed Quote,True,HIGH,True,958138200000.0,1.62,11.5078,11.5078,5609846300.0,6.731604,NYSEArca,5408450.0,43.099995,0.88884294,48.49 - 100.79,-9.200005,-0.09127894,61.689556,-0.4694756,91.16,-0.42999268,-1.43,90.74 - 92.215,4.7999954,0.055305857,22.6241,0.32804763,0.59,15.0,0.0,False,[],1763509430.0,1763499600.0,PCX,finmb_6456995,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Inc iShares MSCI South ,iShares MSCI South Korea ETF,,-1.5373,91.59,,75600000.0,6924203520.0,USD,88.201,1.0384237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FAN,630-241-4141,"The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks and depositary receipts that comprise the index. The index provides a benchmark for investors interested in tracking public companies throughout the world that are active in the wind energy industry. In order to be eligible for inclusion in the index, a security must be issued by a company that is actively engaged in some aspect of the wind energy industry. The fund is non-diversified.",[],[],86400.0,2.0,20.01,19.7,19.53,19.7672,20.01,19.7,19.53,19.7672,20.057312,26317.0,26317.0,53835.0,91050.0,91050.0,19.57,19.61,500.0,500.0,0.0128,182574192.0,13.51,20.85,29.45,5.45,19.722,17.59935,0.0,0.0,20.0,USD,False,Miscellaneous Sector,30.2124,1.1,First Trust,1213574400.0,Exchange Traded Fund,0.1197283,0.025981901,ETF,FAN,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1214573400000.0,1.28,6.7084,6.7084,182574192.0,0.97626746,NYSEArca,53835.0,6.0713005,0.44939306,13.51 - 20.85,-1.2686996,-0.060848903,28.187061,0.5551204,19.69,0.1086998,-0.428699,19.53 - 19.7672,-0.14069939,-0.007134134,1.9819508,0.112615,0.6,15.0,0.0,False,[],1763508497.0,1763499473.0,PCX,finmb_46091667,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust Global Wind Energy ,First Trust Global Wind Energy ETF,,-2.14243,19.5813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FDD,630-241-4141,"The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks and depositary receipts that comprise the index. The index consists of 30 high dividend-yielding securities selected from the STOXX ® Europe 600 Index. In addition, a security must be issued by a company with a non-negative five-year dividend-per-share growth rate and a dividend-to-earnings ratio of 60% or less.",[],[],86400.0,2.0,16.33,16.12,16.05,16.1799,16.33,16.12,16.05,16.1799,10.860826,182057.0,182057.0,308523.0,178180.0,178180.0,16.14,16.15,1100.0,400.0,0.051,660735552.0,10.99,16.76,32.4,6.02,16.1658,14.9765,,,15.9,USD,False,Europe Stock,47.60767,1.03,First Trust,1188172800.0,Exchange Traded Fund,0.2530336,0.145178,ETF,FDD,en-US,US,ETF,Delayed Quote,True,HIGH,True,1188480600000.0,5.1,5.2386,5.2386,660735550.0,1.485154,NYSEArca,308523.0,5.1399994,0.46769786,10.99 - 16.76,-0.63000107,-0.03758956,40.17167,0.0,16.13,0.0,-0.200001,16.05 - 16.1799,-0.035800934,-0.0022146094,1.1534996,0.077020645,0.59,15.0,0.0,False,[],1763508001.0,1763499594.0,PCX,finmb_36593836,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust STOXX European Sele,First Trust STOXX European Select Dividend Index Fund,,-1.22474,16.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FDEM,,"The fund normally invests at least 80% of its assets in securities included in the index and in depositary receipts representing securities included in the index. The index is designed to reflect the performance of stocks of large- and mid-capitalization emerging markets companies that have attractive valuations, high quality profiles, positive momentum signals, lower volatility than the broader emerging markets equity market, and lower correlation to the U.S. equity market.",[],[],86400.0,2.0,30.51,30.34,30.17,30.5774,30.51,30.34,30.17,30.5774,12.936645,47254.0,47254.0,71801.0,158060.0,158060.0,15.19,45.55,100.0,300.0,0.0361,239576112.0,22.626,31.501,31.501,17.31,30.50678,27.82819,,,30.42095,USD,False,Diversified Emerging Mkts,21.51852,0.79,Fidelity Investments,1551139200.0,Exchange Traded Fund,0.2006729,0.0891729,ETF,FDEM,en-US,US,ETF,Delayed Quote,True,HIGH,True,1551450600000.0,3.61,9.18576,9.18576,239576112.0,2.3460488,Cboe US,71801.0,7.724001,0.34137723,22.626 - 31.501,-1.1509991,-0.036538493,18.388891,0.0,30.35,0.0,-0.16,30.17 - 30.5774,-0.15678024,-0.0051391935,2.5218105,0.09062072,0.27,15.0,0.0,False,[],1763499901.0,1763499600.0,BTS,finmb_597913122,America/New_York,EST,-18000000.0,us_market,False,POST,Fidelity Emerging Markets Multi,Fidelity Emerging Markets Multifactor ETF,,-0.524418,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FEP,(800) 621-1675,"The fund will normally invest at least 90% of its net assets (including investment borrowings) in the securities that comprise the index. The index is designed to select stocks from the NASDAQ Europe Index (the ""base index"") that may generate positive alpha, or risk-adjusted returns, relative to traditional indices through the use of the AlphaDEX® selection methodology.",[],[],86400.0,2.0,50.6106,50.06,49.73,50.18,50.6106,50.06,49.73,50.18,12.708759,28733.0,28733.0,24126.0,25990.0,25990.0,48.45,51.58,1.0,1.0,0.0298,343927776.0,33.02,52.24,52.24,20.02,50.9514,46.27535,,,50.56,USD,False,Europe Stock,45.6447,1.16,First Trust,1303084800.0,Exchange Traded Fund,0.2717719,0.1227836,ETF,FEP,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1303824600000.0,2.98,7.42225,7.42225,343927776.0,3.9376621,NasdaqGM,24126.0,17.0228,0.51553,33.02 - 52.24,-2.1972008,-0.04205974,38.48468,-2.083818,49.0,-1.0428009,-0.5677986,49.73 - 50.18,-0.90859985,-0.017832676,3.7674522,0.081413805,0.8,15.0,0.0,False,[],1763505458.0,1763499600.0,NGM,finmb_130256886,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust Europe AlphaDEX Fun,First Trust Europe AlphaDEX Fund,1530230400.0,-1.1218966,50.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FEUZ,(800) 621-1675,"The fund will normally invest at least 90% of its net assets (including investment borrowings) in the securities that comprise the index. The index is designed to select stocks from the NASDAQ Eurozone Index that may generate positive alpha, or risk-adjusted returns, relative to traditional passive-style indices through the use of the AlphaDEX® selection methodology.",[],[],86400.0,2.0,58.47,57.7835,57.48,58.33,58.47,57.7835,57.48,58.33,12.600628,6858.0,6858.0,3984.0,3510.0,3510.0,0.0,59.15,0.0,1.0,0.0247,84817344.0,39.77,61.67,61.67,22.92,58.56456,53.194336,0.0,0.0,58.06,USD,False,Europe Stock,47.95882,1.15,First Trust,1413849600.0,Exchange Traded Fund,0.2710532,0.123202294,ETF,FEUZ,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1414416600000.0,2.47,6.74159,6.74159,84817344.0,4.600382,NasdaqGM,3984.0,18.1977,0.45757356,39.77 - 61.67,-3.7022972,-0.06003401,42.25981,-0.03965948,57.9677,-0.02299881,-0.50230026,57.48 - 58.33,-0.596859,-0.01019147,4.773365,0.08973446,0.8,15.0,0.0,False,[],1763500204.0,1763499600.0,NGM,finmb_271718920,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust Eurozone AlphaDEX E,First Trust Eurozone AlphaDEX ETF,1490918400.0,-0.85907346,57.9677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FJPNX,,"The fund normally invests at least 80% of assets in securities of Japanese issuers and other investments that are tied economically to Japan. It normally invests primarily in common stocks and uses fundamental analysis of factors such as each issuer's financial condition and industry position, as well as market and economic conditions, to select investments.",[],[],86400.0,2.0,21.74,,,,21.74,,,,,,,0.0,0.0,0.0,,,,,0.0202,874662912.0,14.62,22.14,27.36,6.64,21.3022,18.96665,,,,USD,False,,27.53184,1.01,,1292284800.0,,,,MUTUALFUND,FJPNX,en-US,US,Fund,Delayed Quote,False,NONE,False,716563800000.0,2.02,8.17901,,874662910.0,,Nasdaq,0.0,6.5700006,0.44938445,14.62 - 22.14,-0.94999886,-0.042908713,25.30259,,,,-0.55,,-0.11219978,-0.0052670515,2.2233505,0.11722421,0.66,15.0,0.0,False,[],,1763509814.0,NAS,finmb_28193463,America/New_York,EST,-18000000.0,us_market,False,POST,Fidelity Japan Fund,Fidelity Japan,,-2.529899,21.19,,,,,,,,,"Boston, MA 02109",82 Devonshire Street,Fidelity Investment Trust,3.0,5.0,0.0066000004,0.433,22.0,0.21,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FJSCX,,"The fund invests at least 80% of assets in securities of Japanese issuers, and other investments that are tied economically to Japan, with smaller market capitalizations (which, for purposes of this fund, are those companies with market capitalizations similar to companies in the Russell/Nomura Mid-Small CapTM Index or the JASDAQ Index). It invests in securities of Japanese issuers with larger market capitalizations. The fund uses fundamental analysis of factors such as each issuer's financial condition and industry position, as well as market and economic conditions, to select investments.",[],[],86400.0,2.0,19.439999,,,,19.439999,,,,,,,0.0,0.0,0.0,,,,,0.0184,439259808.0,14.33,19.83,25.69,4.92,19.3162,17.80975,,,,USD,False,,24.74359,0.91,,815184000.0,,,,MUTUALFUND,FJSCX,en-US,US,Fund,Delayed Quote,False,NONE,False,828023400000.0,1.84,5.07559,,439259808.0,,Nasdaq,0.0,4.7199993,0.32937887,14.33 - 19.83,-0.7800007,-0.039334375,19.85203,,,,-0.39,,-0.26620102,-0.013781231,1.2402496,0.0696388,0.86,15.0,0.0,False,[],,1763509814.0,NAS,finmb_28191485,America/New_York,EST,-18000000.0,us_market,False,POST,Fidelity Japan Small Companies ,Fidelity Japan Smaller Companies,,-2.006173,19.05,,,,,,,,,"Boston, MA 02109",82 Devonshire Street,Fidelity Investment Trust,3.0,2.0,0.0086,0.364,22.0,0.21,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLAX,,"Under normal market conditions, the fund invests at least 80% of its assets in the component securities of the FTSE Asia ex Japan Capped Index and in depositary receipts representing such securities. The FTSE Asia ex Japan Capped Index is based on the FTSE Asia ex Japan Index and is designed to measure the performance of large- and mid- capitalization stocks from developed and emerging Asian countries, excluding Japan.",[],[],86400.0,2.0,29.6576,29.52,29.3415,29.5166,29.6576,29.52,29.3415,29.5166,16.846815,4781.0,4781.0,11482.0,43120.0,43120.0,22.25,36.88,100.0,800.0,0.0179,34600048.0,20.432,30.65,31.709,16.374,29.37582,25.994205,,,29.609,USD,False,Pacific/Asia ex-Japan Stk,25.95926,1.03,Franklin Templeton Investments,1517875200.0,Exchange Traded Fund,0.2109048,0.0640011,ETF,FLAX,en-US,US,ETF,Delayed Quote,True,HIGH,True,1518100200000.0,1.79,10.93882,10.93882,34600048.0,1.7492981,NYSEArca,11482.0,9.038101,0.4423503,20.432 - 30.65,-1.1798992,-0.0384959,26.694859,0.0,29.4701,0.0,-0.1875,29.3415 - 29.5166,0.09428024,0.0032094505,3.475895,0.13371807,0.19,15.0,0.0,False,[],1763508001.0,1763494863.0,PCX,finmb_536176021,America/New_York,EST,-18000000.0,us_market,False,POST,Franklin FTSE Asia ex Japan ETF,Franklin FTSE Asia ex Japan ETF,,-0.632216,29.4701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLIN,,"Under normal market conditions, the fund invests at least 80% of its assets in the component securities of the FTSE India Capped Index and in depositary receipts representing such securities. The FTSE India Capped Index is based on the FTSE India Index and is designed to measure the performance of Indian large- and mid-capitalization stocks. The fund is non-diversified.",[],[],86400.0,2.0,39.15,39.01,38.92,39.18,39.15,39.01,38.92,39.18,25.412212,196009.0,196009.0,406701.0,128480.0,128480.0,38.91,39.25,100.0,100.0,0.0083,2416638720.0,33.86,40.085,42.488,13.78,38.4402,37.8168,0.0,0.0,39.017,USD,False,India Equity,-1.46108,0.38,Franklin Templeton Investments,1517875200.0,Exchange Traded Fund,0.1198304,0.1272703,ETF,FLIN,en-US,US,ETF,Delayed Quote,True,HIGH,True,1518100200000.0,0.83,-6.20438,-6.20438,2416638720.0,1.5394173,NYSEArca,406701.0,5.2599983,0.15534548,33.86 - 40.085,-0.96500015,-0.024073847,1.530087,0.0,39.12,0.0,-0.0300026,38.92 - 39.18,0.6797981,0.017684562,1.3031998,0.03446087,0.19,15.0,0.0,False,[],1763507770.0,1763499600.0,PCX,finmb_536180615,America/New_York,EST,-18000000.0,us_market,False,POST,Franklin FTSE India ETF,Franklin FTSE India ETF,,-0.076635,39.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
